Part_Number,Dataset,Count,LGB_Winkler_80CI_Mean,LGB_Winkler_80CI_Std,LGB_PICP_80CI,LGB_Winkler_50CI_Mean,LGB_Winkler_50CI_Std,LGB_PICP_50CI,LGB_Q10,LGB_Q90,LGB_Median_Q10_Q90,LGB_Q25,LGB_Q75,LGB_Median_Q25_Q75,LGB_MAE_Mean,LGB_MAE_Std,TF_Winkler_80CI_Mean,TF_Winkler_80CI_Std,TF_PICP_80CI,TF_Winkler_50CI_Mean,TF_Winkler_50CI_Std,TF_PICP_50CI,TF_Q10,TF_Q90,TF_Median_Q10_Q90,TF_Q25,TF_Q75,TF_Median_Q25_Q75,TF_MAE_Mean,TF_MAE_Std,LGB_PICP_80CI_Pct,LGB_PICP_50CI_Pct,TF_PICP_80CI_Pct,TF_PICP_50CI_Pct
0861FL1,Validation,3,13.197187902017701,0.9450772968113141,0.3333333333333333,9.77132759266604,1.7407375346837395,0.3333333333333333,10.397831156822614,22.988873565779727,12.197752926869171,12.49650284610876,19.934625292537703,7.314472547885458,7.544625497686799,4.852590102452384,15.81354605356852,1.1581207707290468,0.3333333333333333,10.34014638264974,2.141133656347469,0.3333333333333333,9.322368,24.565582,14.690696,12.470166,20.085602,7.3603754,8.157902399698893,5.558968128954373,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
088256-04644,Test,3,15.874648232232262,0.7345244318716169,1.0,9.320108979259267,0.671554261065569,0.6666666666666666,13.456474405185752,29.331122637418016,16.11487770103627,15.781055407584988,24.913079844057126,8.76075305580968,2.681565881158248,2.3921958745614598,18.07331720987956,0.14030562826460136,1.0,8.906939824422201,0.05611989014533517,1.0,13.329104,31.40242,18.15533,17.148806,26.055746,8.945381,3.0991802215576207,0.2659547710880979,100.0,66.66666666666666,100.0,100.0
088256-04644,Validation,3,13.625709695426268,0.3310739635830599,0.6666666666666666,8.930525548969557,1.6241525198498665,0.6666666666666666,13.301568078301587,26.668689856418382,13.229662944364513,15.90588668962674,23.65330538017592,7.608273665977158,5.697359407569633,3.7330438651704094,16.79655736287435,0.08090264753036765,0.6666666666666666,9.698294957478842,2.011794175219929,0.6666666666666666,11.249103,27.735039,16.724682,14.715392,22.860147,8.25928,6.69984563191732,4.555615808085479,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
1-002-0102-2090,Test,3,16.9823563166825,0.3652274145474449,0.3333333333333333,10.464089217925183,0.3321597794700371,0.0,16.76460639734444,33.4700696725035,16.768049222141777,19.83433310094016,28.214589101728595,8.738824803475868,8.59257199895639,1.353064336423157,18.887677637736004,0.675356684024194,0.3333333333333333,11.016756057739258,1.504432694309151,0.3333333333333333,14.111239,32.855854,19.108952,18.107122,27.398178,9.440277,7.233080546061199,4.04995018310774,33.33333333333333,0.0,33.33333333333333,33.33333333333333
1-002-0102-2090,Validation,3,16.63953827934262,0.8811232490519338,0.3333333333333333,10.348447017611504,1.8100959046164553,0.3333333333333333,16.4050032236712,32.6781975888429,16.38942385969949,19.606117459788454,27.6401323739544,7.7979383281770325,7.792436293937333,4.367511017978086,18.66172008514404,0.5063565292128888,0.3333333333333333,11.472625414530436,1.7672259924661606,0.3333333333333333,14.080124,32.38326,18.13477,18.069689,27.085588,8.975052,8.01684824625651,5.511057367440284,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
10-631045-2,Test,3,12.957678934392632,0.4988555727176131,1.0,8.045570243773815,0.691388480567717,0.3333333333333333,11.177476536876933,24.135155471269567,13.280735408498948,13.426248770099827,20.779709241809826,7.238029198295758,4.126880885287484,2.2813115044080674,16.612809816996258,0.5847295195700953,1.0,9.05274740854899,0.6080906522926033,0.0,11.604119,28.216928,16.706318,15.063025,23.331713,8.3175335,5.767545064290366,1.22480786356288,100.0,33.33333333333333,100.0,0.0
10-631045-2,Validation,3,11.732726458649866,0.33756557035088236,0.3333333333333333,7.6267656540145365,0.3899203899702314,0.3333333333333333,13.145235284772646,24.57171189525069,11.57487904644815,14.646466882278787,21.04254502253701,6.143969900264098,4.960171029600347,2.438573337301231,14.946876207987467,0.1510949830523246,1.0,7.773759524027507,0.24721635693771918,0.3333333333333333,9.112376,24.059252,14.8408165,12.140755,19.634092,7.430661,4.28931681315104,0.5607075296767835,33.33333333333333,33.33333333333333,100.0,33.33333333333333
10037-0750,Test,3,13.204395756493176,0.831257759895846,0.6666666666666666,8.286490787896522,0.9323106531546231,0.6666666666666666,8.760810655786672,21.834771173105324,12.787009215098806,11.038319625476326,18.61332356882664,7.4395883657437984,4.53364235797465,2.2351580695813333,16.039267412821452,0.7200432010131402,0.6666666666666666,9.619517167409262,1.615850998614045,0.3333333333333333,10.247905,26.042585,15.989827,13.512029,21.424866,8.024328,6.463398615519206,4.216623953869677,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333
10037-0750,Validation,3,13.809256949114948,1.2014532926172752,0.6666666666666666,8.598451926777889,1.9236000226127157,0.6666666666666666,9.95957439752083,23.50862442143163,13.243312274048687,12.418946354928726,19.9286133745503,7.578343458995382,3.874970698764665,4.188994357046566,14.481093343098957,0.603110944376832,0.6666666666666666,8.156304836273193,1.5060131511431445,0.6666666666666666,8.166421,22.461802,14.487167,11.04063,18.23916,7.278105,3.6610066095987954,4.149934274602829,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
102LA2AG,Test,3,15.27974648269174,0.8747861063770276,1.0,8.459649517374276,0.5162908617219186,0.6666666666666666,12.833575913972965,28.113322396664703,15.785788701710858,15.600904188862126,24.014490853612017,8.135829380982177,1.4531542338605081,1.4311663059432456,19.045016606648762,0.29431604347662377,1.0,10.025802930196127,1.0090659685045718,0.6666666666666666,14.997696,34.042713,18.95203,19.080202,28.471659,9.33131,5.36942990620931,2.593087759579428,100.0,66.66666666666666,100.0,66.66666666666666
102LA2AG,Validation,3,14.19565454441985,0.7827201498912483,1.0,8.147513431509818,0.34915660731434883,0.3333333333333333,13.477129702154812,27.672784246574665,14.133951157851712,15.731909349192946,23.620167316534154,8.008408046808206,3.43358048465493,1.928916982123695,17.05651601155599,0.7037712884208506,1.0,9.45456568400065,0.7609065170561962,0.3333333333333333,12.332057,29.388573,17.282892,15.967032,24.423729,8.526291,5.170878728230796,2.998620617469644,100.0,33.33333333333333,100.0,33.33333333333333
106-1-1100-02,Test,3,16.157048048138286,1.443514667386224,0.3333333333333333,10.617203464940173,1.7437562749644728,0.3333333333333333,13.638811969976208,29.646783614001663,16.913809718191935,16.613767413933687,25.77344702632442,8.559234965875923,7.437360229579749,3.194525500700866,20.120402654012043,1.1511271672829222,0.6666666666666666,11.195392290751139,2.230740518022518,0.6666666666666666,15.814944,35.669254,20.285234,20.041159,29.83824,9.956882,5.6439749399820975,5.735876422069344,33.33333333333333,33.33333333333333,66.66666666666666,66.66666666666666
106-1-1100-02,Validation,3,15.135641670071571,0.7238361431807185,0.6666666666666666,9.011643165922843,0.5316642358773145,0.3333333333333333,14.185527394391867,29.233332821293573,14.744693460820898,16.549511576175952,24.3029210212494,7.5006935964809145,5.944318812980861,2.398143389045839,17.223260752360027,0.4090229100459769,0.6666666666666666,9.80530579884847,1.132666070163904,0.3333333333333333,11.987927,29.129814,16.971752,15.57476,24.126276,8.523254,5.5426273345947275,3.878969873006248,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
107484-7,Test,3,18.488043737649736,1.3465064277390355,1.0,12.26522990261013,0.5625573587805076,1.0,22.843888165041914,41.33193190269164,17.561870938021386,23.047073431922502,35.312303334532636,12.625980477780004,4.067991841977576,1.4826921965637345,25.746651967366535,0.39539815131033823,1.0,13.146197319030762,1.2253185783056046,0.6666666666666666,23.969236,49.715885,25.516193,29.473808,41.897797,12.317345,4.678151448567706,4.518853061639716,100.0,100.0,100.0,66.66666666666666
107484-7,Validation,3,20.40876766712201,0.3841344059789979,0.6666666666666666,14.353252041886336,1.8084353965875861,0.6666666666666666,21.526074981457736,41.88381194304344,20.282815621893665,23.198381921082955,36.545054524020834,13.774185515408504,5.837545363255043,5.135730634279458,22.879698308308917,1.1340652978340038,0.6666666666666666,12.582928657531738,1.7690058217600737,0.3333333333333333,20.884855,43.66717,22.288692,25.834358,36.85725,10.812405,6.911392211914062,5.318576502213133,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333
107492-6,Test,3,19.24569388636989,0.4615211042706663,0.6666666666666666,14.930625924483346,1.58846903444314,0.6666666666666666,24.07523177212957,43.063705151044275,18.939921461614198,24.108164526863504,37.42088510392791,13.21022597490726,9.252578849369213,5.025405216842641,26.629670333862304,0.3874256294245803,0.6666666666666666,14.33512465159098,1.1544349606366595,0.3333333333333333,25.06677,51.68347,26.714272,30.7441,43.49252,12.846598,8.544962565104163,3.7782100333012845,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333
107492-6,Validation,3,18.773396419130492,0.8437957447483656,0.6666666666666666,12.52932957858549,0.8446098788732829,0.3333333333333333,21.412977573587586,40.17967755727967,19.369163043835062,22.91078297294378,34.353287799305754,11.504774438835327,7.065788358118309,3.3711196503985703,22.98913319905599,0.03763551208418199,1.0,11.36473274230957,0.4744843811757076,0.6666666666666666,20.9003,43.88943,22.996904,25.894842,36.932137,11.052784,3.466902414957682,2.765945106518501,66.66666666666666,33.33333333333333,100.0,66.66666666666666
11-811538-1,Test,3,11.189838166506894,1.0737851476127125,1.0,6.32114105736735,1.2636474081342897,1.0,6.760053256735756,17.949891423242647,10.892558104669424,9.13962007345656,15.460761130823911,5.563838754126889,0.8352792849030344,0.5000145537971367,13.536696116129557,0.34733009622169503,1.0,6.849987824757894,0.2519102866631125,0.6666666666666666,7.089113,20.62581,13.769121,9.751544,16.537586,6.907568,1.8455276489257806,1.5466108252199116,100.0,100.0,100.0,66.66666666666666
11-811538-1,Validation,3,13.914028316773056,0.7627541607510328,0.0,11.049526923585423,1.3506199175121156,0.0,8.172037879896294,21.384991954023423,13.251185166582905,10.133933260772473,18.449826887304994,8.36872413335194,9.447652746051178,2.1753099615677627,13.197459697723389,0.292684140478149,0.3333333333333333,8.39323377609253,0.8291688956355325,0.0,6.176893,18.990686,12.916307,8.6481905,15.050662,6.44151,7.1422068277994795,1.8106695461340807,0.0,0.0,33.33333333333333,0.0
11-841193-4,Test,3,11.786387705754555,0.6762286336818334,1.0,6.405438506720015,0.3482725037455773,1.0,7.343695478156998,19.13008318391155,12.079179234397655,9.545241703562214,15.95068021028223,6.451286746332729,1.0759164801680126,0.539840531206004,14.523720423380533,0.5392734673091567,1.0,7.418351809183757,0.3343452218439682,0.3333333333333333,8.535018,23.058739,14.291664,11.510371,18.795084,7.187027,3.1912164688110365,1.36697820265649,100.0,100.0,100.0,33.33333333333333
11-841193-4,Validation,3,10.749881106151825,0.7193450062062234,1.0,6.495764305831153,0.25030311629138796,0.3333333333333333,6.705152547913397,17.455033654065222,10.428442185590367,9.108856494234432,15.204692202897467,6.168741797885707,4.11113083014562,1.5100751301715571,13.117067654927572,0.45416826683505174,1.0,6.978598912556965,0.401089657576965,0.3333333333333333,6.5407143,19.657782,13.027918,9.131637,15.697537,6.5324154,3.7947317759195944,1.3506596127516517,100.0,33.33333333333333,100.0,33.33333333333333
1151952-19,Test,3,12.320407245743718,0.19793905290649558,0.3333333333333333,7.569557128785803,0.6207353214790516,0.3333333333333333,7.113872823764353,19.38636406872873,12.250991208912588,9.326567841864609,16.05601838040599,6.766362911167597,4.50443822156076,1.6159801122572242,13.991545740763348,0.603347345174306,0.3333333333333333,8.149057388305664,1.0547739587219866,0.3333333333333333,7.438301,21.338318,13.56022,10.170634,17.16007,6.8345585,5.635247548421224,2.0146261341860705,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
1151952-19,Validation,3,13.37941611325234,0.9495904970862709,0.3333333333333333,8.683675898749653,1.051190850014284,0.0,7.62543091359872,20.660522257884043,13.371908584558971,9.936935602731596,16.81881036678212,7.3494117317187015,6.2463912496812855,1.7438635595566219,12.34180056254069,0.5694463819733524,0.6666666666666666,7.1087972323099775,0.9309191914760838,0.3333333333333333,5.50814,17.765383,12.194071,7.8203034,13.951285,6.0867443,4.469204902648925,2.223093716425005,33.33333333333333,0.0,66.66666666666666,33.33333333333333
1151968-1,Test,3,10.233942869939249,1.282946984271746,1.0,6.148641546816059,0.5592205421290376,1.0,5.319659156660541,15.553602026599789,10.273929599054245,6.7151887442519635,12.863830291068021,6.021912968406278,1.16723207636161,0.8526273419915569,12.435150146484375,0.2591295487311659,1.0,6.233437538146973,0.1429347500613314,0.6666666666666666,5.920343,18.355492,12.446208,8.3266,14.544807,6.207594,2.450024604797362,0.9448623337201417,100.0,100.0,100.0,66.66666666666666
1151968-1,Validation,3,10.120885180319007,0.4798134922818861,0.6666666666666666,6.15069052778382,1.1281136172632291,0.3333333333333333,5.048905628375863,15.16603790982053,10.287564142036308,6.595282291261857,12.29973939894395,5.698302159799104,3.381708329115149,2.1361009192663345,11.505985005696616,0.7452244596184708,0.6666666666666666,6.745489438374837,0.9964318271624822,0.3333333333333333,4.8168125,16.301188,11.207702,6.9853272,12.700515,5.5799394,4.835644086201985,1.838525398617806,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
1211318-006,Test,3,9.373303640440863,0.3301368228263138,1.0,5.451686545470067,0.16630133847287568,0.6666666666666666,1.939442283157834,11.312745923598698,9.416510964210605,3.511584252790153,8.715029317302415,5.219541720109251,2.239115663926121,1.372140249322883,9.884387334187826,0.5970215382991831,1.0,5.238414208094279,0.680673851065203,0.6666666666666666,3.375963,13.26035,9.801979,5.127724,10.082522,4.9147663,2.3532128334045415,1.5592489998788062,100.0,66.66666666666666,100.0,66.66666666666666
1211318-006,Validation,3,9.264993536409692,0.6217549941114746,0.6666666666666666,5.37104821532116,0.3852437149846032,0.6666666666666666,2.2123518729407494,11.464528332633327,8.918529080324767,3.6606328724445483,8.786138064938443,5.132017125269031,1.2943093803894896,1.632544842726578,9.033845122655233,0.43589695898099956,0.6666666666666666,4.944070498148601,0.7098737243118515,0.6666666666666666,2.621362,11.598361,9.164301,4.1637664,8.697022,4.6337166,1.8035926818847656,2.0029961316829383,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
1211342-005,Test,3,13.788458404787553,0.47334664691261275,1.0,7.879149256617548,0.446519299221546,0.3333333333333333,8.56069418162031,22.349152586407865,13.993952524874206,11.137876524883866,18.50172127532753,7.31452386504588,3.0288846031166314,2.008799434219381,14.849761327107748,0.44562652185037005,1.0,8.384242375691732,0.8673685179375941,0.3333333333333333,8.806095,23.655855,15.040949,11.82651,19.285141,7.540496,4.582949956258137,2.8791957683244487,100.0,33.33333333333333,100.0,33.33333333333333
1211342-005,Validation,3,13.32505997659831,0.5318367221859575,1.0,8.560554002030646,0.8405255865287419,0.3333333333333333,7.875227301582695,21.200287278181005,13.387634577420057,10.626319386153332,18.588759071654174,7.555205734230839,3.660594843219393,1.9579605818094552,13.61231180826823,0.5166159911905697,0.6666666666666666,7.359294573465983,0.9970824538976701,0.6666666666666666,7.24241,20.837914,13.40201,9.96667,16.7965,6.7282743,3.3802604675292955,2.619403819516746,100.0,33.33333333333333,66.66666666666666,66.66666666666666
12134-00,Test,3,14.011009208550654,0.5001627157659533,0.6666666666666666,7.99218518684847,0.1398874659836259,0.6666666666666666,12.698952641628276,26.688983541497027,14.237445117704175,14.386664010620587,21.984625784852884,7.849300739421292,3.2985187250630883,1.6809689191959138,16.98607126871745,0.408540135804775,1.0,9.123552958170572,0.985466538405688,0.3333333333333333,12.192454,29.178526,16.74725,15.744548,24.200333,8.341352,5.490680058797203,1.9511009274385058,66.66666666666666,66.66666666666666,100.0,33.33333333333333
12134-00,Validation,3,14.258185565784737,0.48706713326543327,0.6666666666666666,7.502489735635526,0.8408995058732784,0.3333333333333333,13.333872291046978,27.572349235423005,14.360126091937769,15.600804124777591,22.66138034134502,7.14401889481476,3.2601843564551243,2.2928966696753235,16.435309092203777,0.2363024689048398,1.0,8.511098543802897,0.5728162997016283,0.6666666666666666,11.193109,27.628418,16.3516,14.617081,22.791779,8.12834,3.442333857218425,2.4651926042735735,66.66666666666666,33.33333333333333,100.0,66.66666666666666
121762-3,Test,3,11.93306681672174,0.6437617419300657,1.0,7.270789781063169,0.9985401611343745,0.6666666666666666,5.855806144016586,17.78887296073832,11.824238151781882,8.071451019444995,15.126588166693814,7.567108952904588,2.2598446488085546,1.535769365107593,12.266759236653646,0.13529213760586933,1.0,6.380755583445231,0.4015589182404812,0.6666666666666666,5.8700004,18.136759,12.263693,8.23817,14.377239,6.159665,2.084078470865886,1.735251494841837,100.0,66.66666666666666,100.0,66.66666666666666
121762-3,Validation,3,11.389434454317533,0.5691100011465455,1.0,6.229925608423435,0.3672868471646482,0.6666666666666666,5.41951188678037,16.808946341097904,11.330800453998112,7.089229116605776,13.172933360351683,6.034448215629466,3.0014587771760453,0.5830171981680313,11.297158241271973,0.3513271077293566,1.0,6.07248592376709,0.4222661619945762,0.3333333333333333,4.7728124,16.069971,11.152406,6.911386,12.5440445,5.5773244,3.5702136357625314,0.8501689505555645,100.0,66.66666666666666,100.0,33.33333333333333
121762-4,Test,3,13.527698151520424,0.49676754304501525,1.0,8.10517281731323,0.3314210661723599,0.0,12.382918114575837,25.91061626609626,13.659813684643083,15.18262677766694,22.583341592079677,7.353299540245796,4.969909410667907,0.6508691214330583,16.354372024536133,0.8283963010323173,1.0,8.901390075683594,0.5548357060227203,0.0,10.912656,27.267029,16.923405,14.321971,22.504332,8.423464,5.510564804077146,1.6848380998538088,100.0,0.0,100.0,0.0
121762-4,Validation,3,15.392240762673474,0.5336733201907148,0.6666666666666666,9.037929471562657,2.2320006997050594,0.3333333333333333,12.842870960920912,27.797214866861154,14.670476908648435,15.734588383203798,23.135369204989384,7.370860624358052,5.850655649661345,5.162702407408139,15.885492960611979,0.4379166907747591,0.6666666666666666,8.9108034769694,1.5518293067116293,0.6666666666666666,9.6895,25.374962,15.595229,12.939511,20.799791,7.847022,4.616230010986328,4.066225353566531,66.66666666666666,33.33333333333333,66.66666666666666,66.66666666666666
1226400,Test,3,11.814735673344169,0.9240249029819753,1.0,6.144700517109505,0.5069504976447446,0.6666666666666666,7.234608260410281,19.049343933754447,11.735861131137424,9.372691122110725,15.342460606952889,6.122799819084497,1.9577649113798994,1.7899959281501172,14.013592402140299,0.6585024815384951,1.0,7.064754803975423,0.3155779325758294,1.0,7.967692,21.981285,13.649893,10.775561,17.840315,6.8912306,2.5397701263427734,1.3531925128961242,100.0,66.66666666666666,100.0,100.0
1226400,Validation,3,10.639880915420663,0.5037448822052923,0.6666666666666666,7.203667838100677,1.2477669778000955,0.3333333333333333,6.441005289086608,16.837630118083144,10.503508986072102,8.920368324568758,15.065283963235567,6.1330766237277405,4.107502271301569,3.5720059127069512,12.782597859700521,0.7863723632171402,0.6666666666666666,7.535793622334798,1.6083674797472183,0.6666666666666666,5.9835815,18.51454,11.972812,8.396678,14.680875,5.988182,4.879258155822755,4.044058092491715,66.66666666666666,33.33333333333333,66.66666666666666,66.66666666666666
1263A0000-03,Test,3,16.58854700293166,0.5336656484568445,1.0,7.8787577571133385,0.3846466832454495,0.6666666666666666,13.983601607385635,30.572148610317296,16.43589421687728,16.63646950317056,24.1641591186167,7.575346607785182,2.5109555620166515,2.5679893669497824,19.775298690795896,0.5084241834174081,0.6666666666666666,10.875215212504068,1.1552830503150642,0.3333333333333333,15.452225,35.1908,19.99464,19.620596,29.436415,9.89834,6.359327952067058,3.10458882207565,100.0,66.66666666666666,66.66666666666666,33.33333333333333
1263A0000-03,Validation,3,18.19301972198494,1.2025228618721846,0.6666666666666666,10.072005458243986,2.335590961274545,0.3333333333333333,15.935131052564023,33.89094453728677,17.540465295085202,18.863917664967378,27.589075193686085,9.361075336619937,7.02843259060593,3.4797097355519946,17.18791898091634,0.25932010378936243,1.0,9.195236841837565,0.9126184455413008,0.6666666666666666,11.888786,29.076706,17.221699,15.456619,24.085035,8.627663,3.546396891276045,3.166161676642877,66.66666666666666,33.33333333333333,100.0,66.66666666666666
126784-10,Test,3,13.18624703726801,0.4179830061864331,1.0,8.117007877165163,0.3252347030515895,1.0,7.49049058027303,20.67673761754104,13.148981842170189,9.888176578815685,18.00518445598085,8.318514067095279,2.0320265536232944,0.7312649116826123,14.461471239725748,0.1899496623375,1.0,7.597775777180989,0.5581908822370141,0.6666666666666666,8.558262,23.019735,14.387328,11.478897,18.75282,7.2325363,3.829017003377278,1.3397732471622272,100.0,100.0,100.0,66.66666666666666
126784-10,Validation,3,15.219192181509817,0.37056264168803454,0.6666666666666666,9.86920841592598,0.9728823813671404,0.3333333333333333,8.3717674187162,23.439505741316285,15.113790755378416,10.718466276773247,19.55229584737305,8.832512093894266,5.553555995807595,2.0668881569047763,13.784734153747559,0.49709594155785625,0.6666666666666666,7.645220756530762,1.0043067887343489,0.0,7.4800296,21.163984,13.728084,10.199046,17.078077,6.900779,4.996111869812011,1.9375677295096985,66.66666666666666,33.33333333333333,66.66666666666666,0.0
1288M99G14,Test,3,7.137050237451469,0.24154131711083954,1.0,4.4222260506126245,0.08198469414144972,1.0,1.5279535345131878,8.665003771964656,7.001487946676707,3.1182664014501977,7.540492452062821,4.380386252626111,0.8047299208066573,0.3336674269377063,8.961203575134277,0.23556044801875145,1.0,4.588568607966105,0.2762393061890648,0.6666666666666666,2.8964179,11.857621,9.05007,4.4703584,8.931156,4.495645,1.5704954465230312,0.9808538856835667,100.0,100.0,100.0,66.66666666666666
1288M99G14,Validation,3,7.3393085346839655,0.4840336441833504,0.6666666666666666,4.94440383101653,0.8882707018524164,0.6666666666666666,1.3967285865896824,8.659471160631602,7.494897811166219,3.211953497482353,7.640810300778559,4.3339170052452385,1.6997549457509284,2.0316114041980278,8.314620510737102,0.5023280510254816,0.6666666666666666,4.747592767079671,0.9955371774517151,0.6666666666666666,2.2332308,10.391903,8.372619,3.64293,7.7576447,4.208541,2.221172332763672,2.5288796615478337,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
1288M99G15,Test,3,5.270045139441078,0.430915971561328,0.6666666666666666,2.95665449576289,0.4625086440843936,0.6666666666666666,1.2719814425212106,6.515263133690887,5.192175976225582,2.134152321290126,4.876383227989539,2.673363422403437,1.1385268510176725,0.9666325906796278,6.979154109954834,0.3635075274718809,0.6666666666666666,3.9883565505345664,0.4688116652529232,0.3333333333333333,1.4986464,8.442688,6.9463353,2.6527336,6.2087026,3.5537562,2.017758051554362,1.364349456031693,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333
1288M99G15,Validation,3,6.02830948523831,0.3289899388820677,0.6666666666666666,3.8555867738507543,0.647180611423536,0.6666666666666666,1.2523218275059957,7.254896366657671,6.116182968355934,2.31232021003847,5.908892267393775,3.8382285338589903,2.007856741589251,1.1518983293842116,6.7557935078938804,0.5416242763334284,0.6666666666666666,4.059983094533284,0.5889907852924052,0.3333333333333333,1.3255429,8.038939,6.325218,2.4365652,5.8770385,3.234061,2.6251454353332524,1.5610266007487343,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333
129666-3,Test,3,16.97116068701061,1.4218103182798931,1.0,8.68931364013117,1.813588066422228,0.6666666666666666,16.303228726517393,33.274389413528006,15.9934311488861,19.15359088922877,27.534365916901468,7.479962494571552,4.107437703017395,1.822341496341237,19.542247136433918,0.5606374585599008,1.0,9.977997779846191,0.5513402376259418,0.6666666666666666,15.957226,35.499474,19.555326,20.12431,29.743006,9.614201,3.845848719278974,2.4135001106117406,100.0,66.66666666666666,100.0,66.66666666666666
129666-3,Validation,3,16.81531685050226,0.4499691263871272,0.6666666666666666,10.345350142957818,2.527203546160263,0.3333333333333333,15.350596217587963,31.737364643075292,16.222523137210754,17.75285406856179,25.930159768227895,7.732630826619626,7.3116664049977365,6.581491287072492,18.0413205464681,0.5707035472654794,0.6666666666666666,10.863089243570963,2.9465846486228826,0.6666666666666666,13.327469,30.805548,17.234234,17.05697,25.690636,8.5575905,7.873140335083007,6.772558454915116,66.66666666666666,33.33333333333333,66.66666666666666,66.66666666666666
129694-3,Test,3,11.344214649870102,0.9509188207956213,1.0,7.167299858224606,0.8864531500182881,0.3333333333333333,7.200105209546204,18.544319859416305,10.733254433764557,9.548284553314877,16.12169115105635,6.260761291936156,3.4643652739264392,1.3314899904894377,15.156967226664227,1.0036854821250247,0.6666666666666666,8.899567127227783,0.6929866847074792,0.0,9.254768,24.319998,15.212296,12.349759,19.907782,7.6291494,6.515193939208984,1.3610370852595273,100.0,33.33333333333333,66.66666666666666,0.0
129694-3,Validation,3,11.255798555833087,0.17911238943130944,0.6666666666666666,7.5450654237480785,1.0166960144816837,0.6666666666666666,6.880097516361739,17.877927480540503,11.035329027218072,9.27893132148982,15.73501493068258,6.810336701946499,4.072833300691048,4.443580381711243,13.304133733113607,0.5617383706846762,1.0,7.24546750386556,1.058590453014818,0.6666666666666666,6.8021674,20.1063,13.088572,9.422608,16.110212,6.5812263,2.80079714457194,2.8714041724122663,66.66666666666666,66.66666666666666,100.0,66.66666666666666
1320A0000-02,Test,3,11.800932731632544,0.7439591528643671,1.0,7.573212447830187,0.11732599260393387,0.6666666666666666,9.933082046741836,21.734014778374384,11.304962348202197,11.192642816491874,18.717903906395332,7.59435791498314,1.8549768512196074,1.2635405555000538,14.881244659423828,0.5989418328267088,1.0,7.657204627990723,0.31610583513866547,0.3333333333333333,8.967183,23.848429,14.735645,12.006753,19.519075,7.435611,3.117728551228842,1.669206364306462,100.0,66.66666666666666,100.0,33.33333333333333
1320A0000-02,Validation,3,12.90995669672531,0.652287232567871,1.0,7.607014988014815,0.3038689502453394,1.0,9.152138702571646,22.062095399296954,12.560546338962078,11.37246167220768,18.9794766602225,7.550697666685691,0.5828378833108676,0.6292985339231523,14.493175188700357,0.07281952731520876,1.0,7.307170867919922,0.048875945381035506,1.0,8.14677,22.639944,14.490216,11.081292,18.388464,7.294999,0.7445643742879243,0.5601649822808902,100.0,100.0,100.0,100.0
1347M31P01,Test,3,6.77637154061091,0.33974596362327,0.6666666666666666,4.125950646746053,0.24179222744502332,0.3333333333333333,1.2946209406316467,8.06083517855835,6.834156877113764,2.9039063761326678,6.709861338488289,3.7084128892594754,2.0998805581051014,0.8646220333140406,8.21547956466675,0.9645202630612234,0.6666666666666666,4.6987175941467285,1.1767925506269665,0.3333333333333333,2.2749503,10.363277,7.7614474,3.648393,7.736938,3.9127693,2.9935878117879233,1.92545320653374,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
1347M31P01,Validation,3,6.360670728100286,0.1833663993236647,1.0,3.4008765355703523,0.04471710194533611,0.6666666666666666,1.238040356816505,7.598711084916791,6.285347166293219,2.5314077881949806,5.919566102865493,3.4278685589624422,1.3106735424897487,0.6900106489142841,7.24765141805013,0.4236951214670088,1.0,3.7058393955230713,0.2001032629796224,0.6666666666666666,1.6635469,8.911198,7.1237226,2.8673017,6.5721803,3.6669176,1.5001576741536458,0.31605811564221176,100.0,66.66666666666666,100.0,66.66666666666666
1386M56P03,Test,3,13.67673759876505,0.3436519144729584,0.3333333333333333,9.525527723995927,0.4919058328820236,0.3333333333333333,9.139420699572335,22.576375518577578,13.229932287492414,11.626168554198147,19.33176730520306,7.316445254356712,7.033134958213597,3.509326943346173,17.39314905802409,0.45830080860291034,1.0,9.192549069722494,0.4881659762168895,0.3333333333333333,12.265418,29.658564,17.335567,15.891788,24.55168,8.641811,4.57728068033854,2.012629006428271,33.33333333333333,33.33333333333333,100.0,33.33333333333333
